"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","3","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","4","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","0","26","1","0.000000","0","0"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","0","0","35","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","0","0","25","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","35","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","67","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","4","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","42","2","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","52","6","0.000000","0","3"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","68","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","29","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","164","643","2","161.595016","0","2032"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","54","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","138","25","3","191.341064","0","937"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","35","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_Var_VT.M_MS_Imperfection_Material_Var_VT","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Imperfection_Material/M_MS_Imperfection_Material_Var.M_MS_Imperfection_Material_Var","0","0","14","1","0.000000","0","14"
"/Bridge/MSPresets/M_MS_Default_Material_VT/M_MS_Default_Material_VT.M_MS_Default_Material_VT","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","0","0","14","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","58","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","20","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","35","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","84","1","0.000000","0","0"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","54","1","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","54","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_VT.M_MS_Imperfection_Material_VT","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Imperfection_Material/M_MS_Imperfection_Material.M_MS_Imperfection_Material","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Foliage_Material/M_MS_Foliage_Material.M_MS_Foliage_Material","0","0","29","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Billboard_Material/M_MS_Billboard_Material.M_MS_Billboard_Material","0","0","58","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","23","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Surface_Material_VT/M_MS_Surface_Material_VT.M_MS_Surface_Material_VT","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Default_Fuzz_Material_VT/M_MS_Default_Fuzz_Material_VT.M_MS_Default_Fuzz_Material_VT","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Default_Fuzz_Material/M_MS_Default_Fuzz_Material.M_MS_Default_Fuzz_Material","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Default_Transmission_Material_VT/M_MS_Default_Transmission_Material_VT.M_MS_Default_Transmission_Material_VT","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Default_Transmission_Material/M_MS_Default_Transmission_Material.M_MS_Default_Transmission_Material","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Glass_Material/M_MS_Glass_Material.M_MS_Glass_Material","0","0","24","1","0.000000","0","24"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","60"
"/Engine/EditorMaterials/GeometryCollection/SelectedGeometryMaterial.SelectedGeometryMaterial","0","0","6","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_ImperfectionDecal_Material_VT/M_MS_ImperfectionDecal_Material_VT.M_MS_ImperfectionDecal_Material_VT","0","0","21","1","0.000000","0","21"
"/Bridge/MSPresets/M_MS_ImperfectionDecal_Material/M_MS_ImperfectionDecal_Material.M_MS_ImperfectionDecal_Material","0","0","21","1","0.000000","0","21"
"/Bridge/MSPresets/M_MS_Decal_Material_VT/M_MS_Decal_Material_VT.M_MS_Decal_Material_VT","0","0","21","1","0.000000","0","21"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","23"
"/Bridge/MSPresets/M_MS_SurfaceBlend_Material/M_MS_SurfaceBlend_Material.M_MS_SurfaceBlend_Material","0","0","14","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material","0","0","21","1","0.000000","0","21"
"/Game/models/lambertStuff/standardSurface1.standardSurface1","0","26","3","1","28.370674","0","156"
"/Game/Materials/M_Lasers.M_Lasers","0","14","1","1","15.196193","0","44"
"/Game/Materials/Landscape/M_Landscape.M_Landscape","0","168","13","6","234.984436","14","1545"
"/Game/models/lambertStuff/M_MannequinUE4_ChestLogo.M_MannequinUE4_ChestLogo","0","14","3","1","12.551561","0","33"
"/Game/models/lambertStuff/M_MannequinUE4_Body.M_MannequinUE4_Body","0","14","3","1","12.375566","0","51"
"/Game/models/lambertStuff/lambert3.lambert3","0","14","1","1","15.948962","0","49"
"/Game/Materials/M_Black.M_Black","0","14","3","1","15.501453","0","59"
"/Game/models/lambertStuff/lambert2.lambert2","0","14","1","1","15.067101","0","80"
"/Game/models/lambertStuff/lambert1.lambert1","0","26","6","1","29.417418","0","93"
"/Game/Materials/m_health_cross.m_health_cross","0","30","1","1","27.410349","0","276"
"/Game/Materials/AR/M_Assualt.M_Assualt","0","14","6","1","16.567022","0","43"
"/Game/models/Gnome/standardSurface1.standardSurface1","0","38","1","1","47.290905","0","364"
"/Game/Materials/Cacus/M_Cactus.M_Cactus","0","14","1","1","16.982830","0","54"
"/Game/Materials/Cable_End_Point/M_Cable_End_Point.M_Cable_End_Point","0","14","1","1","17.192869","0","87"
"/Game/Materials/Bin/M_Bin.M_Bin","0","14","1","1","17.153486","0","80"
"/Game/Materials/Bench/M_Bench.M_Bench","0","14","3","1","17.696568","0","65"
"/Game/Materials/Bell/M_Bell.M_Bell","0","14","2","1","17.429808","0","38"
"/Game/Materials/gnome/M_Gnome.M_Gnome","0","38","6","1","49.960526","0","326"
"/Game/Materials/gnome/Gnome3/M_gnome3.M_gnome3","0","38","2","1","50.393677","0","303"
"/Game/Materials/gnome/Gnome2/M_Gnome_2.M_Gnome_2","0","26","9","1","34.245811","0","106"
"/Game/models/FlyTrap/lambert1.lambert1","0","26","6","1","33.015347","0","103"
"/Game/Materials/Outlines.Outlines","0","4","4","1","2.888838","0","4"
"/Game/Materials/M_glass_Dome.M_glass_Dome","0","18","5","1","22.718296","0","61"
"/Game/Materials/Fog.Fog","0","4","4","1","2.812994","0","4"
"/MovieRenderPipeline/Materials/MovieRenderQueue_MotionVectors.MovieRenderQueue_MotionVectors","0","4","4","1","2.929122","0","7"
"/Game/Materials/gnome/Gnome4/M_Gnome4.M_Gnome4","0","38","6","1","47.301380","0","364"
"/Game/Materials/Pistol/M_pistol_base.M_pistol_base","0","14","1","1","17.591749","0","75"
"/Game/Materials/Pagoda/M_Pagoda.M_Pagoda","0","14","3","1","17.562735","0","82"
"/Game/Materials/Metal_Gate/M_MetalGate.M_MetalGate","0","14","1","1","17.088980","0","53"
"/Game/Materials/gnome/Gnome5/M_Gnome5.M_Gnome5","0","38","4","1","51.889034","0","405"
"/Game/Materials/Pistol/M_SunUpgrade.M_SunUpgrade","0","26","6","1","34.568207","0","134"
"/Game/Materials/Pistol/M_pistol_vines.M_pistol_vines","0","14","14","1","18.628155","0","14"
"/Game/Tree/Reg/M_Leaves.M_Leaves","0","56","8","1","60.261452","0","541"
"/Game/Materials/Seed_Stalls/Cacus/M_SS_Cactus.M_SS_Cactus","0","14","1","1","17.830231","0","43"
"/Game/Materials/Props/M_Props.M_Props","0","14","1","1","17.571276","0","37"
"/Game/Materials/Power_Tower/M_Power_Tower.M_Power_Tower","0","14","2","1","17.846178","0","57"
"/Game/Materials/Power_Lines/m_Power_lines.m_Power_lines","0","14","3","1","17.897522","0","38"
"/Game/Tree/Reg/M_Bark.M_Bark","0","28","6","1","36.053520","0","138"
"/Game/Materials/Venny/M_VenusFlyTrap.M_VenusFlyTrap","0","26","1","1","36.125458","0","188"
"/Game/Materials/TelePorter/M_Teleporter.M_Teleporter","0","14","2","1","18.092833","0","56"
"/Game/Materials/Sunny/Sunny.Sunny","0","38","4","1","52.128319","0","154"
"/Game/Materials/Seed_Stalls/Venus_Fly_TRap/M_Seed_Venus.M_Seed_Venus","0","14","1","1","18.084209","0","71"
"/Game/Materials/TelePorter/M_teleSpiral.M_teleSpiral","0","14","2","1","16.869228","0","66"
"/Game/Materials/Tall_plant_pot/M_Tall_plant_pot.M_Tall_plant_pot","0","14","1","1","17.945318","0","37"
"Globals","49","5089","0","1","0.000000","0","0"
"/MovieRenderPipeline/Materials/MoviePipeline_StencilCutout.MoviePipeline_StencilCutout","49","17","1","1","21.834785","0","44"
"/Game/models/Sunny/lambert1.lambert1","49","26","9","1","31.748419","0","124"
"/Game/models/lambertStuff/standardSurface1.standardSurface1","49","26","1","1","30.144651","0","221"
"/Game/models/lambertStuff/M_MannequinUE4_ChestLogo.M_MannequinUE4_ChestLogo","49","14","1","1","11.552073","0","118"
"/Game/models/lambertStuff/M_MannequinUE4_Body.M_MannequinUE4_Body","49","14","5","1","11.274343","0","93"
"/Game/models/lambertStuff/lambert3.lambert3","49","23","3","1","24.056633","0","219"
"/Game/models/lambertStuff/lambert2.lambert2","49","14","2","1","10.869517","0","109"
"/Game/models/lambertStuff/lambert1.lambert1","49","26","1","1","22.128065","0","373"
"/Game/models/Gnome/standardSurface1.standardSurface1","49","38","2","1","35.638893","0","735"
"/Game/models/FlyTrap/lambert1.lambert1","49","26","1","1","22.307007","0","364"
"/Game/Materials/Outlines.Outlines","49","4","1","1","3.292725","0","10"
"/Game/Materials/M_glass_Dome.M_glass_Dome","49","18","6","1","18.686287","0","168"
"/Game/Materials/M_Eletric.M_Eletric","49","6","6","1","4.307498","0","8"
"/Game/Materials/M_Dome_WindowSolid.M_Dome_WindowSolid","49","14","1","1","15.348264","0","30"
"/Game/Materials/M_Black.M_Black","49","14","3","1","12.302756","0","53"
"/Game/Level_assets/standardSurface1.standardSurface1","49","14","1","1","13.266004","0","39"
"/Game/standardSurface1.standardSurface1","49","14","1","1","15.666122","0","32"
"/MovieRenderPipeline/Blueprints/M_MoviePipelineRenderPreview.M_MoviePipelineRenderPreview","49","9","9","1","4.964667","0","15"
"/Game/Materials/Fog.Fog","49","4","2","1","2.928617","0","11"
"/MovieRenderPipeline/Materials/MovieRenderQueue_WorldDepth.MovieRenderQueue_WorldDepth","49","4","4","1","3.922846","0","4"
"/MovieRenderPipeline/Materials/MovieRenderQueue_MotionVectors.MovieRenderQueue_MotionVectors","49","4","1","1","2.997761","0","13"
"/Game/Tree/Reg/M_Leaves.M_Leaves","49","60","1","1","47.760643","0","1652"
"/Game/Tree/Reg/M_Bark.M_Bark","49","28","1","1","23.398811","0","302"
"/Game/Materials/Landscape/M_Landscape.M_Landscape","49","154","8","6","152.865326","28","1179"
"/Game/Materials/Venny/M_VenusFlyTrap.M_VenusFlyTrap","49","26","1","1","25.526340","0","339"
"/Game/Materials/TelePorter/M_Teleporter.M_Teleporter","49","14","1","1","12.785062","0","86"
"/Game/Materials/TelePorter/M_teleSpiral.M_teleSpiral","49","14","1","1","11.719151","0","87"
"/Game/Materials/Tall_plant_pot/M_Tall_plant_pot.M_Tall_plant_pot","49","14","1","1","12.311139","0","118"
"/Game/Materials/Sunny/Sunny.Sunny","49","38","2","1","35.480915","0","535"
"/Game/Materials/Seed_Stalls/Venus_Fly_TRap/M_Seed_Venus.M_Seed_Venus","49","14","1","1","11.264147","0","99"
"/Game/Materials/Seed_Stalls/Cacus/M_SS_Cactus.M_SS_Cactus","49","14","1","1","11.108466","0","70"
"/Game/Materials/Props/M_Props.M_Props","49","14","1","1","11.567464","0","100"
"/Game/Materials/Power_Tower/M_Power_Tower.M_Power_Tower","49","14","1","1","11.032907","0","83"
"/Game/Materials/Power_Lines/m_Power_lines.m_Power_lines","49","14","2","1","10.892695","0","65"
"/Game/Materials/Pistol/M_SunUpgrade.M_SunUpgrade","49","26","1","1","20.955614","0","158"
"/Game/Materials/Pistol/M_pistol_vines.M_pistol_vines","49","14","1","1","11.479829","0","85"
"/Game/Materials/Pistol/M_pistol_base.M_pistol_base","49","14","1","1","12.020928","0","92"
"/Game/Materials/Pagoda/M_Pagoda.M_Pagoda","49","14","1","1","12.382052","0","116"
"/Game/Materials/Metal_Gate/M_MetalGate.M_MetalGate","49","14","1","1","10.958686","0","91"
"/Game/Materials/gnome/Gnome5/M_Gnome5.M_Gnome5","49","38","1","1","32.616932","0","466"
"/Game/Materials/gnome/Gnome4/M_Gnome4.M_Gnome4","49","38","2","1","31.796116","0","473"
"/Game/Materials/gnome/Gnome3/M_gnome3.M_gnome3","49","38","1","1","33.843983","0","514"
"/Game/Materials/gnome/Gnome2/M_Gnome_2.M_Gnome_2","49","26","1","1","21.649155","0","225"
"/Game/Materials/gnome/M_Gnome.M_Gnome","49","38","1","1","35.384743","0","428"
"/Game/Materials/Fence/M_Fence.M_Fence","49","14","14","1","12.623018","0","14"
"/Game/Materials/Cacus/M_Cactus.M_Cactus","49","14","1","1","11.505580","0","83"
"/Game/Materials/Cable_End_Point/M_Cable_End_Point.M_Cable_End_Point","49","14","2","1","11.616876","0","116"
"/Game/Materials/Bin/M_Bin.M_Bin","49","14","1","1","11.124899","0","91"
"/Game/Materials/Bench/M_Bench.M_Bench","49","14","2","1","12.059193","0","80"
"/Game/Materials/Bell/M_Bell.M_Bell","49","14","2","1","12.089935","0","116"
"/Game/Materials/AR/M_Assualt.M_Assualt","49","14","8","1","14.764965","0","41"
"/Game/Materials/m_health_cross.m_health_cross","49","34","2","1","34.401863","0","326"
"/Game/Materials/Master_material.Master_material","49","136","19","2","129.151855","0","2472"
